3,"Vice President - Global Transaction Bank, Deutsche Bank",Over fifteen years of experience in the financial services industry with extensive technical business expertise in Quality Assurance for global cash management's suite of electronic banking products.  Strong analytical and technical skills in the complete end-to-end QA process for internet and client server based platforms. Knowledge of SDLC and Software Testing Methodologies.  Highly skilled at determining and defining scope of QA to be executed.  Excellent oral and written communication skills.  Experienced in interacting and liaising with all parties of a project and work across organizational divisions to deliver major projects on time.,Authorized to work in the US for any employer,"DOS (10+ years), Excel (10+ years), Lotus Notes (10+ years), Mercury (10+ years), MICROSOFT ACCESS (10+ years)",['Vice President'],"['Global Transaction Bank, Deutsche Bank - New York, NY']",['2000 to Present'],"[""New YorkDeutsche Bank offers global treasury and cash management services to multinational conglomerates, domestic companies, emerging growth companies, banks, insurance firms, fund managers, broker/dealers, and governmental entities.  Responsibilities are focused on Deutsche Bank's strategic internet based platform, db-direct internet, servicing over 5,600 clients / 51,000+ users worldwide and on average, processes over 2.6M transactions valued at approx ‰å 330 billion per month.Senior QA Analyst/Team Leader, Global Technology & Operations (2000 - Present)- Review and evaluate business requirements and functional specifications to determine the entire scope of QA, inclusive of backend systems and required resources for execution.- Manage the QA Phase of the project scope and project timeline.- Manage a team of local and offshore QA analysts and coordinate with overseas regional QA teams.- Provide senior management with weekly project status reports and updated project plan.- Create detailed test plans, project plans, test scripts and test reports for assigned projects.- Execute test cases and evaluate test results - research, analyze and prioritize defects.- Perform production checkout verification for all releases.- Assist Client Services group in client migration from legacy to the new architecture products.- Coordinate and liaise with business and development teams to resolve issues and the coordination of testing schedule.- Provide cross training and knowledge sharing within the team and train new QA analysts.- ISO recertification for QA department.- Provide internal and external client support.Major projects include Single Sign On and FFIEC infrastructure deployment - successful migration of 7000+ users, rollout of DB applications to Brazil, new GUI implementation, new FX and ACH transaction modules, and new Home Page / Portal design.  Participated as senior team member in the development of a global QA model.SYSTEMS PROFICIENCY""]",[],[]
3,Vice President - Cream City Scale,To use my sales and leadership experience to achieve business growth and toŒæcollaborate with team members in achieving an end goal.ŒæŒæCORE QUALIFICATIONS:ŒæŒæLed and managed all crews on new installation projects     Managed operations of the business as a wholeŒæNegotiated pricing with suppliers and installers           In charge of human resourcesŒæHelped with design of inventory software for resell to     Managed all long term projectsŒæcustomers,Authorized to work in the US for any employer,Project Management (7 years),"['Vice President', 'VICE PRESIDENT OF SALES', 'Vice President']","['Cream City Scale - Loves Park, IL', 'CREAM CITY STATELINE SCALE - Loves Park, IL', 'Cream City Scale - Loves Park, IL']","['August 2006 to Present', 'June 2006 to Present', 'June 1998 to Present']","['NA', ""Acted as consultant between scale products and networking hardware    Serial/Ethernet conversions for programs and scale diagnostics    Collaborated with CEO's, Engineers, and Quality Assurance Personal in meeting deadlines of variousweighing projects that operated and tracked incoming and outgoing product throughout their business    Worked in conjunction with numerous contractors on 2-6 month long projects    Managed teams divided in to three groups: Installers, IT/Programmers and finance    Assisted in developing a scale software that monitored customer's inventories    Helped design truck scale layouts on customer's sites that contolled the flow of traffic for incoming and outgoing product    Learned how to manage and operate business with 21 employees"", 'NA']",['Northern Illinois University'],['Bachelor in Corporate Communication']
3,vice-president,"To offer and devote all my skills to a positive organization that is goal oriented.ŒæŒæAbility SummaryŒæŒæExperience in the following areas:Œæ-personnel: management, hiring, dismissing, and benefitsŒæ-advertising/marketing decisionsŒæ-commercial/b2b sales Œæ-quality control/production managementŒæ-business accounting/ softwareŒæ-state government compliance and procedures",NA,NA,['vice-president'],"['Spartan Enterprises, Inc - Palm Harbor, FL']",['May 1990 to November 2017'],['Daily production supervisorBudget planning/coordinationNew business procurementAdvertising/MarketingQuality controlPersonnel managementInspection adherencePerforming production duties as necessary and required'],"['Florida State University - Tallahassee, FL']","[""Bachelor's in business communications""]"
3,NA,NA,NA,NA,"['Vice President', 'Vice President', 'Director of Operations']","['Northern Trust Corp.', 'Bank of New York Mellon Financial', 'DepoTexas']","['July 2015 to Present', 'May 2012 to July 2015', 'March 2008 to May 2012']","['NA', 'NA', 'NA']",['Augustana College'],"[""Bachelor's""]"
3,Vice President,Always bring a positive attitude to the team. Experienced in working across multiple roles to meet the team's need while developing strong relationships with peers.ŒæŒæMicrosoft Office Suite    LeadershipŒæManaging multiple priorities        Eye for detailŒæCritical thinking        Social media and networksŒæCollaboration and team development        Accepts feedback,Authorized to work in the US for any employer,Cooking (3 years),"['Vice President', 'Vice President on multiple projects']","['Keystone Club', 'Keystone Club']","['January 2015 to September 2017', 'NA']","['Ensured that team member responsibilities were defined and understood.Created strong working relations with other team members.Represented the group at multiple events.', 'through the Keystone Club, designed to grow leadership skills anddevelop professional backgroundDisplayed leadership as Captain of my AAU team while managing my professional and academic workloadVolunteered at Riverside Veterinary Office where I was able to learn about task management and customer service']",['Core Classes'],['High School Diploma']
3,Vice President,NA,Authorized to work in the US for any employer,NA,"['Vice President', 'Vice President, Sales/Marketing/Pricing', 'Vice President, Sales']","['ArcBest, Inc - Fort Smith, AR', 'ArcBest, Inc - Fort Smith, AR', 'ArcBest, Inc - Carlisle, PA']","['November 2016 to September 2017', 'July 2013 to November 2016', 'July 2010 to July 2013']","[' Managed all carrier contracts, carrier vetting, safety requirements, insurance, cargo liability, and scorecard performance and evaluation Achieved 30% growth of capacity options for all business segments to facilitate growth of new and existing customers, and drive out operations/empty costs Directed a team responsible for sourcing external capacity providers for the Non-Asset, Asset-Light and Asset business segments which includes the following:„_ Non-Asset: TL, expedite, drayage, cartage, warehouse„_ Asset-Light: Expedite owner-operators, Dedicated„_ Asset: TL purchased transportation/linehaul, interline, cartage Lead group responsible for coordinating and expanding use of available internal asset capacity options from ABF Freight, Panther and the non-asset dedicated segment Expanded electronic connections with capacity providers to improve carrier retention, increased fulfillment automation, increased load coverage, and improved the overall customer experience Evaluation of CRM application to be used for carrier sales', ' Directed the following groups: Outside Sales, Inside Sales, Business Intelligence/Analytics, Pricing, Marketing, and Intermodal Responsible for growing profitable business in the following areas at ABF Logistics and Panther: Ocean (FCL and LCL), Warehouse, Truckload brokerage, Intermodal, Ground Expedite, Forwarding, Air International From the end of 2012 through 2015:Truckload/Intermodal Organic Revenue Growth: +$104M, +240%(After acquisition in 2016, annual run rate now over $250M)Ocean FCL+LCL Organic Revenue Growth: +$  12M, +  63%Warehouse Organic Revenue Growth: +$    7M, +140% Transport Topics Top 50 Freight Brokerage Firms:April, 2015: First time entry in to top 50 at #30April, 2016: Moved up top 50 list to #21', 'Responsible for leading profitable growth of local and corporate accounts within one of ten regions, and cross-selling LTL customers with TL, Ocean, Warehouse, and Expedite services. Managed and directed growth in the largest region (1 of 10) of the company with annual revenue over $200 Million. Directed a core team of 20 Service Center Managers, 4 District Sales Managers, 45 Account Managers, 4 National Account Directors, and 2 Directors of Enterprise Solutions. Achieved over 100% growth in non-asset business segments while still growing legacy LTL business.Various roles at ABF Freight, Inc. (including Carolina Freight - purchased by ABF in 1995) Director, Corporate Accounts - Minneapolis, MN District Sales Manager - Minneapolis, MN Account Manager - Columbia, MO and Minneapolis, MN Various Operations positions - Chicago, IL, Kansas City, MO, Columbia, MO (Carolina Freight)']","['Iowa State University - Ames, IA']",['Bachelor of Science in Business']
3,NA,NA,Authorized to work in the US for any employer,NA,"['Vice President', 'President', 'President', 'INTERNSHIP']","['Vietnamese Eucharistic Youth Group - Costa Mesa, CA', 'Seedlings', 'Open Jam - Irvine, CA', 'Irvine Unified School District - Irvine, CA']","['September 2017 to Present', 'August 2014 to Present', 'September 2016 to June 2017', 'November 2016 to January 2017']","['Planned   training   camps   for   children   between   the   ages   of   9-18   with   lessons   on   leadership   and   responsibilities.„è Assisted   young   adults   in   their   training   towards   becoming   Youth   Leaders, who   will   eventually   teach   social   and practical   skills   to   younger   children.„è Collaborated   with   presidents   of   different   age   groups   in   order   to   execute   the   best   possible   curriculum.„è Organized   and   executed   promotion   ceremonies   for   Youth   Leaders   who   have   completed   training.', ""Planned   a   curriculum   for   kids   between   the   ages   of   7-9   consisting   of   lessons   in   semaphore, organizational   skills,and   Bible   stories   that   were   delegated   to   other   leaders.„è Weekly   responsibilities   consisted   of   gathering   scouts   and   organizing   them   by   skill, explaining   and   executinggames, and   teaching   lessons.„è Planned   events   such   as    camping   trips   and   retreats   for   student's   educational   and   entertainment   purposes   by collaborating   with   parents   and   other   leaders.„è Coordinated   fundraisers   with   parents   and   church   goers   to   supplement   funds   for   future   events."", 'Planned   and   organized   club   events   such   as   open   mics, concerts, fundraisers, and   social   events.„è Held   multiple   fundraising   opportunities   to   acquire   essential   equipment   for   the   club.„è Trained   and   managed   board   members   to   complete   tasks   necessary   for   the   club   to   function.„è Managed   emails   and   social   media   accounts   to   promote   events   and   interact   with   club   members.', 'Taught   instructional   lessons   where   students   are   required   to   fill   in   worksheets   and   color.„è Helped   individual   students   who   needed   extra   help   in   areas   of   math, reading, and   writing.„è Participated   with   students   during   P.E.   in   order   to   have   all   children   involved.„è Weekly   responsibilities   involved   teaching   children   in   small   groups, grading   homework, supervising   during   recess,and   creating   art   pieces   to   correlate   with   worksheets.']","['University of California-Irvine - Irvine, CA']","[""Bachelor's in Psychology and Social Behavior""]"
3,NA,NA,Authorized to work in the US for any employer,"ArtiosCAD, Gerber Technologies Plotter (9 years)",['Vice President'],"['Innerpak of Wisconsin, Inc. - Watertown, WI']",['May 1984 to November 2017'],['Part Owner for 31 Years. Took early retirement and sold my interest in the company November 2017.'],"['U.W. Eau Claire - Eau Claire, WI', 'Watertown High School - Watertown, WI']","['None in Mathmatics', 'GED in General Studies']"
3,NA,NA,Authorized to work in the US for any employer,"Excellent communication skills (Less than 1 year), managerial (Less than 1 year), Marketing. (2 years), self-starter (Less than 1 year)",['Vice President'],"['Pierce Mortuary Colleges, LLC - Broadview, IL']",['NA'],"[' Increased Fall 2015 Enrollment by an average of 62% on 3 non-profit campuses Experienced and competent President and Executive Director for over 30 years. Built a campus from 2 to 44 Degree programs and achieved Regional Accreditation. Exceptional developer of people and strategic management systems. Met or exceeded budgets and cash flow for over 30 years. Profits exceeded targets. Built a campus from 200 to over 1,200 on ground and 6,000 on-line students. Appointed by WI Governor Scott Walker to the Educational Approval Board (elected Chair) Appointed by WI Governor Scott Walker to the Midwestern Higher Education Commission - Governor appointed Commissioner']","['Augustana College - Rock Island, IL', 'Liberal Arts College', 'Madison College Foundation', 'Madison Media Institute, College of Media Arts - Rockford, IL', 'Madison College (Madison Area Technical College)', 'State Secretary of Workforce Development', 'Workforce Development Boards in the State', 'I transformed the college', 'The College - Tempe, AZ', 'Career College Association - Washington, DC', 'employment services and Career College Education - Kansas City, MO', 'Authorized Microsoft Academic Training Program', 'Arizona Higher Education Board', 'Metropolitan Community Colleges - Kansas City, MO', 'University of Missouri - Kansas City, MO', 'College Administration', 'State Licensing and Accreditation - Broadview, IL', 'Mid-America College - Jeffersonville, IN', 'cash to a very profitable college at the end', 'The Madison College Foundation', 'Wisconsin School of Electronics', 'University and the leadership', 'Took the college', 'Academic Help Center', 'Herzing University', 'Took school enrollment', 'national accreditation and state licensing and approval of all vendor invoices', '4 college campuses', 'Avila College - Kansas City, MO', 'Liberal Arts College', 'Marycrest College - Davenport, IA']","[""Bachelor's of Arts in Political Science and Pre-Law Studies"", 'Illinois and Missouri', 'NA', 'Management and supervision', 'NA', 'NA', 'NA', 'NA', 'design, and all architectural aspects', 'education', 'allied health and computer education', 'certification', 'Government', 'me to seek', 'Master of Arts', 'Guidance/Counseling', 'NA', 'NA', 'first year', 'Commerce', 'NA', 'NA', 'education', 'Business Office', 'Instrumental', 'NA', 'Acting General Manager', 'management', 'NA', '3 years', 'NA']"
3,NA,NA,NA,"Microsoft office (10+ years), Compliance (10+ years)",['Vice President'],['NA'],['NA'],['NA'],['NA'],['Associate']
3,NA,NA,Authorized to work in the US for any employer,Handling dogs (10+ years),['Vice President'],"['Florida Urgent Rescue - Jacksonville, FL']",['October 2016 to Present'],"[""Foster recruitment, adoptions, dog assessment, Transport, medical foster. I recently moved to Sarasota and am no longer vice president because of logistic issues but I do continue to support our rescue. I have been involved in assessing dogs at Manatee county animal services to choose dogs for other rescues such as paws humane in georgia. We then transport them where they will be adopted. You can read about our transport program on the website. I have also adopted from our rescue I have 3 dogs of my own and cats. I am involved in rescue work and I'm an Artist. I'd love to work with dogs part time as I have my own dogs to care for as well.""]",['NA'],['GED']
3,NA,NA,NA,NA,['Vice President'],"['Burrow Construction LLC - Fort Gibson, OK']",['NA'],['NA'],[],[]
3,VICE PRESIDENT,NA,Authorized to work in the US for any employer,"change management (10+ years), Financial Operations (10+ years), OPERATIONS (10+ years), problem solving. (10+ years), Property Management (10+ years)","['VICE PRESIDENT', 'VICE PRESIDENT OF OPERATIONS & SALES']","['DIVISION - SENTRY MANAGEMENT, INC - Indianapolis, IN', 'COMMUNITY ASSOCIATION SERVICES - Carmel, IN']","['2017 to March 2018', '2003 to 2016']","['Responsible for the profit & loss and business development of the division and lead a team of 7 staff membersserving 50 residential associations.   Operate the division according to the company Foundation Principles in all interactions.   Ensure client contracts are maintained in a profitable position and turn around underperforming contracts.   Recruit, retain and mentor all personnel.   Provide exceptional customer service to clients, vendors and teams; swiftly addressing complaints, resolving problemsand repairing trust.', ""OPERATIONS   Oversaw branch departmental operations including portfolio managers, administrative staff and building servicesserving over 200 residential associations.   Led a 47 member team to generate a $1M branch profit in 2015.   Ensured client contracts were maintained in a profitable position.   Assisted in the selection and development of personnel.   Assisted branch and teams with performance overview, budget development and implementation and managementsoftware procedures.   Fostered an environment in which clients enjoyed high levels of service and employees are motivated to deliver topperformance.   Participated, assisted and advised branch and teams with organizational development, leadership, accountmanagement, sales and marketing.   Client education and event planning & execution.JANESCULLY86@GMAIL.COM    317.370.0544    https://www.linkedin.com/in/jane-scully-cmca-ams-0a99a37MANAGEMENT   Direct oversight of 2,635 units totaling over $100M in assets.   Completed regular inspections of the buildings, grounds, common areas and amenities.   Served on 7 Association Boards guiding 32 Directors.   Led others to leverage differences and achieve the Board objectives.   Analyzed P&L statements, developed & adhered to operating budgets and forecasted for capital expenditures.   Bid solicitation and analysis for all annual and capital expenditures.   Effective change management and problem solving.SALES   Met annual sales goals resulting in additional average annual revenue of $153k.   Researched and analyzed target and competing markets.   Achieved brand awareness though community sponsorships, trade shows, company events, outreach and networking.   Responded to RFP's and competitive bid opportunities.   Developed strategies and made decisions through marketing and other efforts to increase profitability and marketshare.   Daily utilization of Salesforce CRM.""]",['Texas A&M'],['GENERAL STUDIES']
3,Vice President - Huntington Public Capital,NA,Authorized to work in the US for any employer,"Credit Analysis (10+ years), Relationship Management (10+ years), Business Development (10+ years), Sales (10+ years), Public Finance (6 years)","['Vice President', 'Vice President', 'Vice President', 'Financial Sales Executive', 'Vice President', 'Regional Leasing Manager', 'Vice President', 'Vice President']","['Huntington Public Capital - Columbus, OH', 'Fifth Third Bank - Columbus, OH', 'equipment. - Company filed Chapter - Chicago, IL', 'IBM - Columbus, OH', 'Key Equipment Finance - Chicago, IL', 'Key Equipment Finance - Chicago, IL', 'LINC Capital - Chicago, IL', 'NationsBanc Leasing - Chicago, IL']","['2013 to Present', '2011 to 2013', '2011 to 2011', '2008 to 2011', '2005 to 2008', '1999 to 2005', '1998 to 1999', '1995 to 1998']","['Originated tax-exempt and taxable financing for K-12 School Districts, Cities, Townships and other Municipal entities, includingwater, solid waste and electric, transportation authorities.„è Negotiated, awarded and successfully closed two of the largest group transactions a $47,000,000 and $25,000,000 debt refinancing with two central Ohio SchoolDistricts„è Successfully negotiated and closed a $40,000,000 financing with the ColumbusRegional Airport Authority, achieved $95 million of fundings in 2016, $75million funded and achieved 2015 budget.„è Experienced with a wide variety of structures including Installment PurchaseAgreements, Tax Exempt Lease Purchase, Sewer/Water Revenue Pledge, LimitedTax /General Obligation and Tax Revenue Pledge Bonds.„è Strong credit analysis skills, frequent deal preview presentation to senior creditcommittee, required understanding of covenant calculations and indenturerequirements.„è Developed an extensive COI network working with Public Finance InvestmentBankers, Municipal Advisors and Bond/Bank Counsel in addition to direct callingefforts in sourcing deals.„è Extensive cross sell and coordination of bank product partners to increaserevenues and expand customer relationships.', '- Originated equipment financings for commercial and tax-exempt segments„è Origination commitments/fundings of $38 million in first 18 months.„è Successfully closed numerous master lease lines. Primary focus rolling stock,construction and utility equipment.„è Cultivated leasing mindshare with bank relationship managers which resulted in additional fundings with existing and new relationships.', 'NA', 'Originated financings with 501 (c)(3) Healthcareorganizations and upper to middle market companies requiring leasing, softwarefinancing and project finance solutions on IBM and non-IBM technology content.„è Awarded IBM Company wide Sales Eminence Award for superior salesperformance in 2010, one of only two originators selected in IBM Credit.„è Grew YTY sales in territory by an average 26%, which led to originating over $120 million.„è Extensively penetrated and grew channel partner relationships with OEM andIBM content to drive financial engineering and enable winning solutions.', '-Originated vendor financing relationships with manufacturers requiring U.S and Global customer finance solutions.„è Exceeded annual quotas through the successful signing of several new global and domestic funding relationships.„è Achieved Million Dollar sales club status for sales excellence.„è Proposed enterprise wide outsourced financing programs to support manufacturer and distributor sales of transportation, energy and construction equipment.„è Teamed with bank product partners to identify additional deposit and fee basedbusiness for KeyBank.„è Extensive calling on C.F.O, Treasurer and Manufacturers Captive Management to introduce enterprise customer financing solutions.', ""Elected by KEF-Global Vendor senior management as board member for inaugural President's Council.„è Achieved Million Dollar sales club status.„è Originated over $175 million in technology lease originations.„è Managed relationships with over 30 direct and channel technology sales reps to utilize KEF as the preferred solution based financing method."", 'Originated leases in Venture Capital marketplace, specializing in technology', 'Direct originations of commercial loans and lease facilities within the Gas,Electric and Telecom verticals.„è Achieved #1 originator status in marketing segment and subsidiary.„è Established a record for funding $42MM in assets within business segment.„è Structured master leases to fund a wide variety of capital equipment to new and existing Bank customers.„è Extensive coordination with Bank partners to deepen relationship revenues.']","['University of Baltimore', 'University of Delaware']","['MS in Finance', 'BS in Business Administration']"
3,VICE PRESIDENT - Federal Reserve Bank,NA,Authorized to work in the US for any employer,NA,"['VICE PRESIDENT', 'ASSISTANT VICE PRESIDENT', 'GROUPWARE ARCHITECT']","['Federal Reserve Bank - Philadelphia, PA', 'Federal Reserve Bank - Philadelphia, PA', 'Federal Reserve Bank - Philadelphia, PA']","['2014 to Present', '2006 to 2014', '2002 to 2006']","['Provide expertise in IT governance, collaboration services, and infrastructure development as well as high-level strategy and guidance to drive development and adoption of new collaboration services and methods. Direct IT operations of the Groupware Leadership Center (GLC) with a focus on optimizing support for centralized, coordinated, and consistent enterprise-wide messaging and collaboration technologies that cross locational and functional boundaries. Supervise and mentor a 43-person team dispersed across the US and aggressively manage a $16M annual budget.Key Achievements:* Provided oversight and direction for the FRS mobility strategy, which brought in a new, strategic mobile device management solution (AirWatch), and directed transition from BlackBerry to iPhone for all FRS mobile users* Directed large, year-long effort to implement enforced email classification capabilities on desktop and mobile email clients to better protect FRS information assets.* Sponsored and provided significant input on two major efforts to develop multi-year strategies for Unified Communications and Endpoint Services, consulting with industry analysts to ensure strategy aligned with vendor and industry direction.* Established an External Collaboration program that provided greater visibility and communication on all of the external collaboration initiatives underway to ensure they met business line needs.* Formed new External Collaboration Advisory Group (ECAG), with representation from multiple business lines to advise on business requirements and prioritization of external collaboration initiatives.* Formed and chaired a compliance and control advisory group, bringing together representatives from compliance-related disciplines (such as legal, information security, records management, and HR) for the first time to provide early guidance and consolidated feedback to service providers on IT initiatives.', 'Promoted to lead the Emerging Technologies division of the GLC, which evaluated and introduced new internal and external collaboration technologies to meet changing, cross-departmental business needs. Held full authority for entire project lifecycle - from initial concept through design to adoption - for large-scale, innovative collaboration tools. Collaborated with individuals across the organization, including C-level executives, to deliver a successful program.Key Achievements:* Led multi-year, $15M Connect & Share Program to adopt a Microsoft-based collaboration platform; delivered project on time and budget.- Improved user productivity and satisfaction by implementing core messaging and collaboration services such as Microsoft Outlook/Exchange, Microsoft Lync/Skype for Business, and Sitrion Social Sites.- Drove major migration from Lotus team sites to Microsoft SharePoint.* Introduced social business collaboration tools enterprise-wide and worked with key technical and business contacts to drive adoption by more than 50% of the user population in just 1 year.* Coordinated consolidation of mobile services into the GLC from the Federal Reserve Bank of NY.* Led effort to develop 3- to 5-year Collaboration Strategy, working in conjunction with industry analysts and successfully articulating to executives the vision for transforming collaboration capabilities.', ""Functioned above title by fulfilling leadership positions in mission-critical projects and committees. Served as the Groupware Leadership Center's liaison to the Lotus Notes/Domino development community. Performed daily functions in support of the Lotus team, focusing primarily on collaboration tools. Served as a resource and facilitator for monthly developer meetings.Key Achievements:* Assumed primary support for the Lotus team collaboration tool (QuickPlace/Quickr) and drove adoption across business areas by developing an intuitive interface that enabled users to easily see the sites that they had access to.* Established a workgroup to set direction for wiki and blog tools in the Federal Reserve, which led to the selection and implementation of a standard wiki tool for the System.* Active participant representing the Lotus Notes/Domino community on the Web Developers Forum, a system-wide development steering committee. Assisted in organizing the group's annual meeting and creating development standards.""]","['Virginia Commonwealth University - Richmond, VA', 'James Madison University - Harrisonburg, VA']","['MBA in EDUCATION', 'Bachelor of Business Administration in Computer Information Systems']"
3,Vice President - Fidelity Capital Markets,NA,Authorized to work in the US for any employer,NA,"['Vice President', 'Vice President', 'Vice President', 'Vice President', 'Vice President', 'Assistant Vice President']","['Fidelity Capital Markets - New York, NY', 'Nyfix, Inc - New York, NY', 'Noble Financial Capital Markets - New York, NY', 'Bny Convergex Group - New York, NY', 'Lehman Brothers Inc - New York, NY', 'Alliance Capital Management - New York, NY']","['January 2010 to Present', 'March 2009 to December 2009', 'November 2008 to March 2009', 'May 2007 to November 2008', 'November 1999 to March 2007', 'June 1994 to November 1999']","[""Senior Equity Sales Trader* Execute high touch equity trades for hedge funds, pension accounts, and mutual funds.* Trade on behalf of corporations for their Corporate Buyback plans.* Market and sell FCM's trading products and services that include, cash trading, electronic trading, prime brokerage, Commission Sharing Agreements, program trading, and derivatives trading.* Generate alpha seeking trading ideas for hedge fund traders and portfolio managers.* Educate institutional buy side traders on current equity market structure changes and regulations."", ""Hybrid Equity Sales Trader* Consulted buy side traders on best algorithmic execution strategies and dark pools.* Executed high touch equity trades for buy side traders.* Sold and marketed Nyfix's Millennium  dark pool and Nyfix's algorithms to institutional client base.* Generated trade cost analysis reports for institutional accounts."", 'Equity Sales Trader* Covered 30 institutional buy side accounts providing them with trade execution, research, and syndicate offerings.', 'Equity Sales Trader* Built a book of trading business that included twenty-five institutional accounts, both hedge funds and mutual funds varying in size from one hundred million to six hundred billion dollars.* Cross-sold new trading technology products and independent research to customer base.* Set up corporate access meetings and corporate events attended by hedge funds and mutual funds', 'Liquid Markets Sales Trader* Covered hedge funds, proprietary trading desks, and mutual funds with assets under management ranging from one hundred million to seven hundred billion dollars.* Consistently ranked in the top five in McLagans with client base.* Marketed and sold syndicate deals which, included initial public offerings, spot secondaries, and bought block trades.* Leveraged strong account relationships to sell multiple trading products that increased net revenues for the equity division.', 'Equity Trader* Executed equity, options and futures trades for portfolio managers.* Managed and executed all program trades for the New York and Minneapolis offices.* Supported senior traders with order execution and trade settlement.']","['Pace University - New York, NY']",['Bachelor of Business Administration in Business Administration']
3,NA,NA,NA,NA,['Vice President'],"['TRU Operating - Denton, TX']",['NA'],"['Manage sales of intangible investment opportunities. Sales averaged in excess of $1,000,000 annually. Additionally, managed production and Edie of private placement memorandums and sales/ marketing literature. Other duties included procurement of surface equipment, inspection and monitoring of field activities, and supervision of well completion process.']","['Tarrant County Community College - Fort Worth, TX']",['General']
3,NA,"Seeking a full time, entry-level position in the field of engineering. Where I will be able to hone my skills while progressing my company's interests.",Authorized to work in the US for any employer,"C# (Less than 1 year), LABVIEW (Less than 1 year), MATLAB (Less than 1 year), MICROSOFT OFFICE (3 years)","['Vice President', 'Engineering Intern', 'President']","['Robotics Group USF', 'RND Engineering LLC - Sarasota, FL', 'FTC Robotics Countryside HS']","['January 2014 to Present', 'June 2015 to August 2015', 'August 2010 to May 2013']","['Compete in Nation Robotics League; host numerous local robotic challenges.', "" Manufacture various parts using CNC machines. Reading drawing sheets while doing quality and control checks on manufactured parts. Following drawing sheet plans in order to build automated machines for costumers.ProjectsMake course Design and fabricate an interactive device incorporated with sensors and motors that run from anArduino.Finite element Analysis Use Ansys to model a tow ball assembly and report and rank all possible critical failure modes.Machine design Given a device subjected to a force, decide an appropriate safe limit for the device's structure while also taking into consideration the economical cost.Leadership"", 'Build a robot and compete in various tasks, qualified for statewide competition.']","['University of South Florida - Tampa, FL', 'St. Petersburg College - Tarpon Springs, FL']","['Bachelor of Science in Mechanical Engineering', 'Associate Of Arts']"
3,Vice-President - Caye International Bank,I am a seasoned salesman/banker and I'm relocating to Florida. I'm looking for a suitable position.,NA,NA,"['Vice-President', 'VICE-PRESIDENT OF WHOLESALE LENDING', 'Vice President']","['Caye International Bank', 'SHERWOOD MORTGAGE GROUP, INCORPORATED - Mashpee, MA', 'RESIDENTIAL MORTGAGE CORPORATION - Cranston, RI']","['2010 to Present', '2001 to January 2008', '1993 to 2001']","['Successfully developed a new deposit market for the bank. Responsibilities included business development and presentations to law firms in Panama City, at the principal or partner level. Consult directly with high net worth individuals on various investment opportunities. Present to large groups of investors on behalf on the bank.', 'Ran the entire wholesale Mortgage lending operation.  Increased the annual loan volume from $6 million to a peak of $100 million.  Responsible for bulk loan sales to the investment banks. Managed and trained a small sales force.  Oversaw underwriting and processing departments.', 'Started wholesale mortgage lending division growing to an annual loan volume of $200 million.']","['Nichols College - Dudley, MA']",['Bachelor of Science in Business Administration']
3,Vice President - T-Mobile,"I am a self motivated successful business professional that has the knowledge and experience to helpŒæguide and mentor others to the path of success.Wether its to read and interpret a p&l or decipherŒæstrong retail real estate.I am an ambitious director who creates strategic alliances with organizationŒæleaders to effectively align with and support key business initiatives. I build and retain high performanceŒæteams by hiring, developing and motivating skilled professionals.I have the ability to run your businessŒælike its my own.",Authorized to work in the US for any employer,"BUSINESS DEVELOPMENT (Less than 1 year), BUSINESS OPERATIONS (Less than 1 year), OPERATIONS (Less than 1 year), PRODUCT DEVELOPMENT (Less than 1 year), PROJECT MANAGEMENT (Less than 1 year)","['Vice President', 'President', 'President', 'Sales Manager']","['T-Mobile - Tampa, FL', 'Comcel Wireless - Bogota, CO', 'AT&T Wireless - Tampa, FL', 'GTE Mobilnet - Tampa, FL']","['June 2016 to Present', 'April 2015 to August 2016', 'June 2004 to December 2015', 'June 1994 to February 2003']","['Investor/advisor in 3 T-Mobile franchises', 'Bogota, ColombiaSuccessfully opened wireless locations as a franchise owner abroad', 'Owned and operated 16 locations as an authorized dealer for at&t wireless', 'Was on the ground level of B to B sales in the wireless industry that was just gettingwarmed up.Managed retail locations of day to day sales.']","['Edinboro University ¥_ç - Edinboro, PA']",['Associate of Science in Business']
3,NA,I love to work with people and animals. I have a wonderful family that are very dear to me.,Authorized to work in the US for any employer,NA,"['Vice President', 'Vice President']","['Hanlon Chemical Co/Container Supply Co - United States', 'NA']","['September 1980 to November 2017', 'NA']","['Previously employeed for 38 years. Owner wanted to retire and closed business.', 'NA']",['NA'],['High school or equivalent']
